,Z,Z_norm,Z_NH3,phi,yp,yp_src,dyp_dx,H_ele,strain,T,P,K,H2,NH3,NO,N2O,O2,H,O,OH,HO2,H2O,H2O2,NO2,HNO,N,NNH,NH2,NH,H2NO,N2
4,0.067651758,0.068274842,0.063898315,0.443333333,1.31E-05,1.50E-09,0.058592323,0.011998991,-1.67166079,750.0809301,101325,2.842571724,0.005069918,0.039015861,1.63E-08,2.50E-08,0.217036276,5.66E-14,1.26E-13,3.72E-14,1.05E-07,1.31E-05,1.49E-08,1.61E-08,8.85E-09,-1.29E-19,5.05E-20,1.54E-11,1.89E-14,4.91E-11,0.738864643
5,0.066680286,0.068274842,0.063181123,0.443333333,6.80E-05,7.41E-08,0.290355961,0.011808829,-2.842571724,750.4329335,101325,2.842571724,0.004875994,0.039002302,1.03E-07,1.89E-07,0.217072747,3.67E-12,8.60E-12,1.85E-12,6.45E-07,6.80E-05,9.05E-08,1.10E-07,5.49E-08,9.36E-18,5.77E-18,1.17E-09,1.88E-12,3.07E-10,0.738979716
6,0.065892331,0.068274842,0.062560995,0.443333333,0.000158783,7.30E-07,0.862931999,0.011658053,-1.757974633,751.0350981,101325,2.842571724,0.00472073,0.038970142,2.82E-07,5.86E-07,0.217087882,4.13E-11,1.00E-10,1.82E-11,1.68E-06,0.000158783,2.34E-07,3.11E-07,1.46E-07,3.41E-16,1.24E-16,1.37E-08,2.63E-11,8.21E-10,0.739059212
7,0.064542133,0.068274842,0.061413196,0.443333333,0.000428449,7.17E-06,2.134073413,0.011407372,4.445762666,752.8869303,101325,2.842571724,0.00445861,0.038863748,9.24E-07,2.22E-06,0.217070746,3.12E-10,8.05E-10,1.79E-10,4.99E-06,0.000428449,7.13E-07,1.05E-06,4.61E-07,1.83E-14,2.65E-15,1.10E-07,2.41E-10,2.61E-09,0.739167964
8,0.063510544,0.068274842,0.060452131,0.443333333,0.000761898,3.01E-05,4.215277176,0.011223428,18.14467844,755.2564181,101325,2.842571724,0.004261558,0.038726227,1.90E-06,4.95E-06,0.217001716,1.07E-09,2.93E-09,7.46E-10,9.06E-06,0.000761898,1.33E-06,2.11E-06,9.08E-07,2.55E-13,1.85E-14,3.91E-07,1.01E-09,5.16E-09,0.739227942
9,0.062128127,0.068274842,0.059043268,0.443333333,0.001420535,0.000131266,7.273375371,0.010987833,41.33735621,760.090756,101325,2.842571724,0.004000824,0.038450142,4.23E-06,1.19E-05,0.216802624,3.31E-09,9.97E-09,3.22E-09,1.67E-05,0.001420535,2.56E-06,4.41E-06,1.90E-06,2.67E-12,1.32E-13,1.29E-06,3.87E-09,1.08E-08,0.739282889
10,0.061270496,0.068274842,0.058091132,0.443333333,0.001988767,0.000296461,9.891720207,0.010848714,63.02789066,764.3872946,101325,2.842571724,0.003840231,0.038210606,6.69E-06,1.94E-05,0.216589638,6.10E-09,1.96E-08,7.21E-09,2.25E-05,0.001988767,3.56E-06,6.45E-06,2.84E-06,1.01E-11,3.95E-13,2.45E-06,8.34E-09,1.63E-08,0.739306842
11,0.06079477,0.068274842,0.057533462,0.443333333,0.002375163,0.00045482,12.24864991,0.010774207,83.47013917,767.3679464,101325,2.842571724,0.003751111,0.038047718,8.59E-06,2.52E-05,0.216427725,8.34E-09,2.79E-08,1.10E-08,2.61E-05,0.002375163,4.20E-06,7.85E-06,3.53E-06,2.01E-11,7.04E-13,3.41E-06,1.24E-08,2.02E-08,0.739319251
12,0.060287748,0.068274842,0.05691475,0.443333333,0.002853626,0.000703612,15.14405074,0.010696994,109.3442077,771.1154569,101325,2.842571724,0.003655748,0.037846276,1.12E-05,3.33E-05,0.216211767,1.14E-08,3.98E-08,1.69E-08,3.03E-05,0.002853626,4.97E-06,9.57E-06,4.42E-06,3.92E-11,1.27E-12,4.73E-06,1.85E-08,2.53E-08,0.739333896
13,0.059750788,0.068274842,0.056231566,0.443333333,0.00344519,0.001098134,18.68880659,0.010617741,141.9137773,775.8215556,101325,2.842571724,0.003553958,0.037597686,1.47E-05,4.45E-05,0.215925582,1.56E-08,5.73E-08,2.63E-08,3.52E-05,0.00344519,5.87E-06,1.17E-05,5.59E-06,7.63E-11,2.34E-12,6.58E-06,2.76E-08,3.20E-08,0.739353315
14,0.059186665,0.068274842,0.055481936,0.443333333,0.004175222,0.001729657,23.0103428,0.010537354,182.6612425,781.7219942,101325,2.842571724,0.003445611,0.037291629,1.96E-05,5.98E-05,0.215548572,2.15E-08,8.32E-08,4.11E-08,4.06E-05,0.004175222,6.91E-06,1.42E-05,7.09E-06,1.48E-10,4.33E-12,9.13E-06,4.12E-08,4.06E-08,0.739381358
15,0.058599997,0.068274842,0.054666137,0.443333333,0.005074063,0.002751903,28.25179473,0.010457018,233.2819522,789.104158,101325,2.842571724,0.003330644,0.036915794,2.64E-05,8.07E-05,0.215054725,3.01E-08,1.23E-07,6.49E-08,4.68E-05,0.005074063,8.08E-06,1.71E-05,9.05E-06,2.87E-10,8.09E-12,1.27E-05,6.19E-08,5.18E-08,0.739423644
16,0.057997728,0.068274842,0.053787675,0.443333333,0.006177649,0.004427246,33.01284574,0.010378241,280.3040615,798.314442,101325,2.842571724,0.003209075,0.036455617,3.58E-05,0.000109269,0.214411514,4.26E-08,1.85E-07,1.04E-07,5.35E-05,0.006177649,9.39E-06,2.04E-05,1.16E-05,5.61E-10,1.53E-11,1.76E-05,9.34E-08,6.62E-08,0.739488107
17,0.057694419,0.068274842,0.053327818,0.443333333,0.006822431,0.005669378,36.67630047,0.010340141,317.11223,803.7633303,101325,2.842571724,0.003145844,0.036187326,4.19E-05,0.000127387,0.214018486,5.14E-08,2.29E-07,1.32E-07,5.71E-05,0.006822431,1.01E-05,2.21E-05,1.31E-05,7.99E-10,2.12E-11,2.07E-05,1.16E-07,7.50E-08,0.739532771
18,0.057392305,0.068274842,0.052856913,0.443333333,0.007538765,0.007289907,40.69771872,0.010303351,357.9446326,809.8698859,101325,2.842571724,0.003081028,0.035889741,4.93E-05,0.000148721,0.213568196,6.23E-08,2.87E-07,1.70E-07,6.09E-05,0.007538765,1.08E-05,2.39E-05,1.49E-05,1.14E-09,2.95E-11,2.45E-05,1.44E-07,8.50E-08,0.739588545
19,0.057093515,0.068274842,0.052377476,0.443333333,0.008333642,0.009415736,45.10075562,0.010268202,403.0904489,816.7042795,101325,2.842571724,0.003014664,0.035560023,5.81E-05,0.000173802,0.213053266,7.62E-08,3.63E-07,2.19E-07,6.48E-05,0.008333642,1.15E-05,2.57E-05,1.69E-05,1.63E-09,4.12E-11,2.89E-05,1.79E-07,9.64E-08,0.739657738
20,0.056800469,0.068274842,0.051892594,0.443333333,0.009214516,0.01222012,52.25937081,0.01023505,477.0706071,824.3416364,101325,2.842571724,0.002946798,0.035195127,6.87E-05,0.000203233,0.212465576,9.38E-08,4.61E-07,2.84E-07,6.88E-05,0.009214516,1.22E-05,2.74E-05,1.92E-05,2.35E-09,5.78E-11,3.42E-05,2.24E-07,1.09E-07,0.739742996
21,0.056239442,0.068274842,0.050917558,0.443333333,0.011255898,0.020602956,62.96219254,0.010175797,588.5767216,842.2438781,101325,2.842571724,0.002806731,0.034350814,9.63E-05,0.00027709,0.211047051,1.44E-07,7.52E-07,4.80E-07,7.71E-05,0.011255898,1.37E-05,3.06E-05,2.49E-05,4.80E-09,1.14E-10,4.76E-05,3.50E-07,1.41E-07,0.739970378
22,0.055727783,0.068274842,0.049959287,0.443333333,0.013715359,0.035159801,75.31484178,0.010127982,718.3692741,864.0969692,101325,2.842571724,0.002661164,0.033334192,0.000135683,0.000375244,0.209251201,2.28E-07,1.26E-06,8.28E-07,8.55E-05,0.013715359,1.50E-05,3.29E-05,3.22E-05,9.99E-09,2.25E-10,6.62E-05,5.52E-07,1.81E-07,0.74029226
23,0.055289954,0.068274842,0.049056589,0.443333333,0.016657345,0.0604632,89.33207497,0.010094523,866.1368249,890.532906,101325,2.842571724,0.002510537,0.032117072,0.000192347,0.000504368,0.206998735,3.70E-07,2.17E-06,1.45E-06,9.35E-05,0.016657345,1.61E-05,3.40E-05,4.16E-05,2.10E-08,4.49E-10,9.19E-05,8.82E-07,2.32E-07,0.740737359
24,0.054952681,0.068274842,0.048256069,0.443333333,0.020146879,0.104223548,104.9098198,0.010078228,1029.972533,922.1674604,101325,2.842571724,0.002355324,0.030669636,0.000274183,0.000672139,0.20420328,6.10E-07,3.79E-06,2.58E-06,0.000100688,0.020146879,1.68E-05,3.36E-05,5.37E-05,4.39E-08,8.97E-10,0.000127028,1.42E-06,2.96E-07,0.741338031
25,0.054743382,0.068274842,0.047610247,0.443333333,0.024244919,0.179075918,121.7723386,0.010081553,1205.993243,959.5422784,101325,2.842571724,0.002196002,0.028962127,0.000392691,0.000886821,0.200775344,1.00E-06,6.69E-06,4.64E-06,0.000106439,0.024244919,1.70E-05,3.17E-05,6.92E-05,9.05E-08,1.79E-09,0.000174384,2.27E-06,3.78E-07,0.742128289
26,0.054688146,0.068274842,0.04717433,0.443333333,0.029001651,0.304853176,135.1861296,0.010106367,1344.304752,1003.05369,101325,2.842571724,0.002033047,0.026967983,0.000564261,0.001156315,0.196628873,1.64E-06,1.18E-05,8.41E-06,0.00011029,0.029001651,1.66E-05,2.87E-05,8.90E-05,1.81E-07,3.57E-09,0.00023673,3.59E-06,4.82E-07,0.743140371
27,0.054727918,0.068274842,0.04705673,0.443333333,0.031642005,0.398614649,144.4939422,0.010127402,1439.198303,1027.206713,101325,2.842571724,0.001950375,0.025855222,0.000678699,0.001314132,0.194254804,2.09E-06,1.57E-05,1.14E-05,0.000111438,0.031642005,1.62E-05,2.71E-05,0.000100838,2.53E-07,5.02E-09,0.000274328,4.50E-06,5.45E-07,0.743740363
28,0.054818204,0.068274842,0.047018864,0.443333333,0.034464152,0.518938635,153.7218998,0.010154498,1531.98386,1052.995579,101325,2.842571724,0.001867001,0.024661716,0.000816919,0.001488646,0.191663437,2.64E-06,2.08E-05,1.55E-05,0.00011205,0.034464152,1.55E-05,2.55E-05,0.000114015,3.49E-07,7.05E-09,0.000316355,5.60E-06,6.16E-07,0.744409121
29,0.054961143,0.068274842,0.047067043,0.443333333,0.037466533,0.672542999,162.6964171,0.010187648,1620.768906,1080.375916,101325,2.842571724,0.00178298,0.023387984,0.000983133,0.001679853,0.188849548,3.31E-06,2.75E-05,2.12E-05,0.000112151,0.037466533,1.47E-05,2.39E-05,0.000128532,4.76E-07,9.83E-09,0.000362622,6.91E-06,6.96E-07,0.74514797
30,0.055158263,0.068274842,0.047206506,0.443333333,0.040644197,0.866978157,171.2093522,0.01022678,1703.397061,1109.269606,101325,2.842571724,0.001698367,0.022036489,0.001181916,0.001887134,0.185811295,4.12E-06,3.62E-05,2.89E-05,0.000111779,0.040644197,1.37E-05,2.24E-05,0.000144267,6.39E-07,1.36E-08,0.000412649,8.45E-06,7.85E-07,0.745956729
31,0.055410389,0.068274842,0.047441137,0.443333333,0.04398813,1.110374941,179.0168306,0.01027176,1777.456296,1139.560349,101325,2.842571724,0.001613224,0.02061211,0.001418039,0.002109096,0.182551118,5.09E-06,4.73E-05,3.94E-05,0.000110961,0.04398813,1.26E-05,2.10E-05,0.000160972,8.44E-07,1.87E-08,0.000465585,1.02E-05,8.83E-07,0.746833427
32,0.055717552,0.068274842,0.047773164,0.443333333,0.047484553,1.410830685,185.8406469,0.010322396,1840.309924,1171.089447,101325,2.842571724,0.001527617,0.019122622,0.001696208,0.002343411,0.179076704,6.23E-06,6.14E-05,5.36E-05,0.00010971,0.047484553,1.13E-05,1.98E-05,0.000178245,1.10E-06,2.53E-08,0.000520132,1.22E-05,9.90E-07,0.747774043
33,0.056078894,0.068274842,0.048202874,0.443333333,0.051114253,1.775384552,191.3736782,0.010378436,1889.162047,1203.652217,101325,2.842571724,0.001441631,0.01757911,0.002020698,0.002586669,0.17540196,7.56E-06,7.92E-05,7.29E-05,0.000108011,0.051114253,1.00E-05,1.87E-05,0.000195517,1.41E-06,3.37E-08,0.000574504,1.45E-05,1.10E-06,0.748772305
34,0.056492573,0.068274842,0.048728339,0.443333333,0.05485202,2.208530806,195.2908179,0.010439572,1921.169384,1236.995634,101325,2.842571724,0.001355376,0.015996264,0.002394881,0.00283429,0.17154792,9.09E-06,0.000101264,9.88E-05,0.000105817,0.05485202,8.70E-06,1.76E-05,0.000212049,1.77E-06,4.42E-08,0.000626412,1.69E-05,1.22E-06,0.749819588
35,0.056955665,0.068274842,0.049345197,0.443333333,0.058666294,2.710275719,197.2668123,0.010505428,1933.609542,1270.818004,101325,2.842571724,0.001269001,0.014392449,0.002820666,0.003080515,0.167543457,1.08E-05,0.000128441,0.000133257,0.00010306,0.058666294,7.39E-06,1.66E-05,0.000226957,2.19E-06,5.68E-08,0.000673136,1.94E-05,1.33E-06,0.750904953
36,0.057464069,0.068274842,0.050046489,0.443333333,0.062519161,3.273861951,197.0018787,0.010575558,1924.110501,1304.771641,101325,2.842571724,0.00118271,0.012789459,0.003297889,0.003318518,0.163425643,1.28E-05,0.000161401,0.000178593,9.97E-05,0.062519161,6.16E-06,1.56E-05,0.000239272,2.67E-06,7.13E-08,0.000711662,2.19E-05,1.42E-06,0.75201535
37,0.05801243,0.068274842,0.050822599,0.443333333,0.066366854,3.883477877,194.2548731,0.010649424,1890.935853,1338.469593,101325,2.842571724,0.001096782,0.011211861,0.003823722,0.00354066,0.159239598,1.49E-05,0.000200763,0.000237446,9.56E-05,0.066366854,5.06E-06,1.47E-05,0.000248022,3.18E-06,8.72E-08,0.000738939,2.44E-05,1.50E-06,0.753136016
38,0.058594089,0.068274842,0.05166131,0.443333333,0.070160895,4.51253526,188.8818476,0.01072638,1833.303906,1371.497324,101325,2.842571724,0.001011585,0.009685866,0.00439222,0.003738931,0.155037648,1.72E-05,0.000246962,0.00031262,9.07E-05,0.070160895,4.13E-06,1.37E-05,0.000252348,3.70E-06,1.04E-07,0.000752206,2.65E-05,1.55E-06,0.754251074
39,0.059201083,0.068274842,0.05254802,0.443333333,0.073849993,5.123375358,180.8750721,0.010805653,1751.696718,1403.4299,101325,2.842571724,0.000927596,0.008237753,0.004994112,0.003905526,0.150877666,1.97E-05,0.000300143,0.000406812,8.52E-05,0.073849993,3.37E-06,1.27E-05,0.000251627,4.21E-06,1.19E-07,0.000749399,2.82E-05,1.56E-06,0.755344317
40,0.05982424,0.068274842,0.053466139,0.443333333,0.077382709,5.669386148,170.3944862,0.010886335,1648.091636,1433.854394,101325,2.842571724,0.000845402,0.006891936,0.005616974,0.004033556,0.146820542,2.22E-05,0.000360053,0.000522201,7.90E-05,0.077382709,2.81E-06,1.18E-05,0.00024558,4.65E-06,1.33E-07,0.000729542,2.93E-05,1.53E-06,0.756400097
41,0.060453401,0.068274842,0.054397683,0.443333333,0.080710727,6.100223653,157.7814184,0.010967381,1526.033698,1462.396088,101325,2.842571724,0.000765686,0.005668921,0.006245868,0.004117762,0.142926884,2.47E-05,0.000425964,0.000659923,7.24E-05,0.080710727,2.42E-06,1.09E-05,0.000234346,4.99E-06,1.42E-07,0.000693043,2.97E-05,1.46E-06,0.757404264
42,0.061077797,0.068274842,0.055324077,0.443333333,0.083792395,6.369922255,143.5452217,0.011047642,1390.476171,1488.745595,101325,2.842571724,0.000689201,0.00458347,0.006864448,0.004155147,0.139253208,2.71E-05,0.000496629,0.00081953,6.56E-05,0.083792395,2.19E-06,9.97E-06,0.000218491,5.19E-06,1.47E-07,0.000641802,2.92E-05,1.35E-06,0.758345005
43,0.061686591,0.068274842,0.056227124,0.443333333,0.086596013,6.446279811,128.3187379,0.011125915,1247.360234,1512.682804,101325,2.842571724,0.000616714,0.003643326,0.007456434,0.004145365,0.135848049,2.92E-05,0.000570307,0.000998581,5.88E-05,0.086596013,2.10E-06,9.15E-06,0.000198954,5.20E-06,1.46E-07,0.000579057,2.79E-05,1.22E-06,0.759213478
44,0.06226954,0.068274842,0.057090064,0.443333333,0.089102238,6.318667849,112.7876669,0.011201024,1102.979388,1534.093106,101325,2.842571724,0.000548942,0.002848803,0.008007227,0.004090801,0.132748561,3.11E-05,0.000644862,0.001192533,5.23E-05,0.089102238,2.10E-06,8.41E-06,0.000176926,5.02E-06,1.40E-07,0.000508971,2.59E-05,1.07E-06,0.760004152
45,0.062817693,0.068274842,0.057898618,0.443333333,0.091305122,6.001281588,97.60846574,0.01127191,963.2539727,1552.972237,101325,2.842571724,0.000486482,0.002193328,0.008505371,0.003996276,0.129978143,3.26E-05,0.000717922,0.001395067,4.62E-05,0.091305122,2.16E-06,7.77E-06,0.000153701,4.68E-06,1.29E-07,0.000436025,2.33E-05,9.10E-07,0.760714804
46,0.063324015,0.068274842,0.058641841,0.443333333,0.093211537,5.530299631,86.87379339,0.011337714,865.2823461,1569.418336,101325,2.842571724,0.000429752,0.001664818,0.008943556,0.003868455,0.127545485,3.37E-05,0.000787086,0.001598807,4.08E-05,0.093211537,2.27E-06,7.24E-06,0.000130518,4.20E-06,1.15E-07,0.000364383,2.03E-05,7.57E-07,0.761346219
47,0.063559612,0.068274842,0.058986122,0.443333333,0.094059914,5.249058825,79.91801221,0.011368472,801.9268725,1576.793838,101325,2.842571724,0.000403615,0.001442371,0.009139042,0.00379496,0.126454174,3.41E-05,0.000819374,0.001698321,3.83E-05,0.094059914,2.34E-06,7.01E-06,0.00011934,3.92E-06,1.07E-07,0.0003303,1.88E-05,6.85E-07,0.76163333
48,0.063782703,0.068274842,0.059310831,0.443333333,0.094840364,4.94950766,73.31550791,0.011397715,741.9976641,1583.623625,101325,2.842571724,0.000378975,0.001246037,0.00931851,0.003715918,0.125446038,3.44E-05,0.000849862,0.001795309,3.60E-05,0.094840364,2.40E-06,6.80E-06,0.000108554,3.64E-06,9.86E-08,0.000297746,1.73E-05,6.17E-07,0.761901479
49,0.063993049,0.068274842,0.059615626,0.443333333,0.095556335,4.638197062,67.09476201,0.01142541,685.721919,1589.938989,101325,2.842571724,0.00035582,0.001073563,0.009482231,0.003632337,0.124518616,3.46E-05,0.000878327,0.001888919,3.39E-05,0.095556335,2.47E-06,6.62E-06,9.83E-05,3.34E-06,9.04E-08,0.000266995,1.58E-05,5.53E-07,0.762151327
50,0.06419056,0.068274842,0.059900402,0.443333333,0.096211558,4.321360825,61.27409898,0.011451544,633.2283016,1595.772966,101325,2.842571724,0.000334128,0.000922711,0.009630689,0.003545199,0.123668873,3.46E-05,0.000904582,0.001978408,3.19E-05,0.096211558,2.53E-06,6.46E-06,8.85E-05,3.05E-06,8.24E-08,0.000238244,1.43E-05,4.94E-07,0.762383611
51,0.064375285,0.068274842,0.060165274,0.443333333,0.096809938,4.00465793,55.86248289,0.011476118,584.555653,1601.159472,101325,2.842571724,0.000313866,0.000791301,0.00976454,0.003455437,0.12289331,3.46E-05,0.000928478,0.002063149,3.01E-05,0.096809938,2.60E-06,6.33E-06,7.94E-05,2.76E-06,7.46E-08,0.00021162,1.29E-05,4.39E-07,0.762599125
52,0.064547398,0.068274842,0.06041055,0.443333333,0.09735547,3.69299465,48.37092451,0.01149915,517.3549895,1606.132526,101325,2.842571724,0.00029499,0.000677242,0.009884578,0.003363922,0.122188071,3.45E-05,0.000949904,0.002142637,2.85E-05,0.09735547,2.66E-06,6.21E-06,7.09E-05,2.48E-06,6.71E-08,0.000187183,1.16E-05,3.89E-07,0.762798699
53,0.064854745,0.068274842,0.060843905,0.443333333,0.098300214,3.106761366,40.09479295,0.011540698,443.5264418,1614.941188,101325,2.842571724,0.000261232,0.000495216,0.010085944,0.00317801,0.120975956,3.40E-05,0.000985134,0.002284723,2.56E-05,0.098300214,2.76E-06,6.04E-06,5.60E-05,1.97E-06,5.35E-08,0.000144894,9.24E-06,3.04E-07,0.763152679
54,0.065117875,0.068274842,0.06120945,0.443333333,0.099083316,2.577436339,33.24411395,0.011576762,382.407304,1622.50707,101325,2.842571724,0.000232282,0.000360007,0.010244391,0.002993642,0.119989095,3.33E-05,0.001010294,0.002403352,2.33E-05,0.099083316,2.84E-06,5.92E-06,4.37E-05,1.53E-06,4.20E-08,0.000110684,7.23E-06,2.35E-07,0.763454938
55,0.065341046,0.068274842,0.061514066,0.443333333,0.099732615,2.115652589,24.87237595,0.011607837,307.3328714,1629.050347,101325,2.842571724,0.000207595,0.000260265,0.010367635,0.002814831,0.119193711,3.24E-05,0.001025819,0.002498726,2.13E-05,0.099732615,2.90E-06,5.85E-06,3.37E-05,1.17E-06,3.25E-08,8.36E-05,5.59E-06,1.80E-07,0.763712137
56,0.065681669,0.068274842,0.061963046,0.443333333,0.100704192,1.424392739,17.73216336,0.011656705,241.7201765,1639.639403,101325,2.842571724,0.000169315,0.00013963,0.010530028,0.002482311,0.118081818,3.00E-05,0.001030302,0.002623341,1.84E-05,0.100704192,2.94E-06,5.83E-06,2.00E-05,6.64E-07,1.93E-08,4.76E-05,3.30E-06,1.07E-07,0.76411013
57,0.065924454,0.068274842,0.062267787,0.443333333,0.101396855,0.95918319,13.06624815,0.011692915,196.2757685,1648.053057,101325,2.842571724,0.000141641,7.51E-05,0.010627003,0.002191209,0.117381966,2.75E-05,0.001009398,0.002681442,1.63E-05,0.101396855,2.91E-06,5.91E-06,1.19E-05,3.68E-07,1.13E-08,2.67E-05,1.93E-06,6.38E-08,0.764401786
58,0.066098129,0.068274842,0.062472945,0.443333333,0.101907255,0.657846007,9.993840897,0.011719974,163.6417867,1654.959407,101325,2.842571724,0.000121376,4.08E-05,0.010686073,0.001942151,0.11694846,2.49E-05,0.000972014,0.002692273,1.47E-05,0.101907255,2.82E-06,6.04E-06,7.14E-06,2.03E-07,6.72E-09,1.49E-05,1.12E-06,3.82E-08,0.764617714
59,0.066224007,0.068274842,0.062611191,0.443333333,0.102297639,0.46513778,7.927823155,0.011740528,139.2126516,1660.776738,101325,2.842571724,0.000106196,2.24E-05,0.010723555,0.001731545,0.116683553,2.24E-05,0.000925325,0.002671562,1.35E-05,0.102297639,2.71E-06,6.22E-06,4.43E-06,1.13E-07,4.06E-09,8.36E-06,6.64E-07,2.31E-08,0.764779873
60,0.066317007,0.068274842,0.062705042,0.443333333,0.10260732,0.341294901,6.496386633,0.011756461,120.1985433,1665.77053,101325,2.842571724,9.45E-05,1.24E-05,0.010748663,0.001554298,0.116524276,2.01E-05,0.000874454,0.002630861,1.24E-05,0.10260732,2.58E-06,6.41E-06,2.89E-06,6.42E-08,2.53E-09,4.69E-06,4.01E-07,1.41E-08,0.764903623
61,0.066387268,0.068274842,0.062769527,0.443333333,0.102861085,0.260256775,5.469853353,0.011769077,104.9090773,1670.115579,101325,2.842571724,8.52E-05,6.96E-06,0.010766494,0.001405226,0.116430909,1.81E-05,0.000822772,0.002578179,1.15E-05,0.102861085,2.44E-06,6.62E-06,1.99E-06,3.76E-08,1.64E-09,2.64E-06,2.49E-07,8.62E-09,0.764999616
62,0.066441616,0.068274842,0.062814571,0.443333333,0.103074751,0.205705683,4.328140551,0.011779272,86.02079937,1673.932591,101325,2.842571724,7.76E-05,3.88E-06,0.010779875,0.001279664,0.116378519,1.62E-05,0.000772355,0.002518917,1.07E-05,0.103074751,2.30E-06,6.83E-06,1.46E-06,2.28E-08,1.11E-09,1.47E-06,1.60E-07,5.26E-09,0.765075264
63,0.06651659,0.068274842,0.062866372,0.443333333,0.103412887,0.143014666,3.432223764,0.011794268,69.08433977,1680.246833,101325,2.842571724,6.60E-05,1.44E-06,0.010798129,0.00108721,0.116348897,1.32E-05,0.000679015,0.002391642,9.37E-06,0.103412887,2.05E-06,7.27E-06,9.69E-07,1.05E-08,6.19E-10,5.41E-07,8.14E-08,2.26E-09,0.765181343
64,0.066568656,0.068274842,0.062895658,0.443333333,0.10368103,0.10779718,2.812107048,0.011805285,56.41906892,1685.354092,101325,2.842571724,5.71E-05,5.58E-07,0.010810938,0.000944219,0.116358627,1.08E-05,0.00059783,0.002265675,8.26E-06,0.10368103,1.82E-06,7.72E-06,7.39E-07,5.73E-09,4.00E-10,2.07E-07,4.84E-08,1.01E-09,0.765254443
65,0.066606634,0.068274842,0.062913014,0.443333333,0.103900725,0.085446766,2.351987788,0.011813682,46.68016142,1689.548314,101325,2.842571724,5.00E-05,2.27E-07,0.010820478,0.000835662,0.11638507,8.88E-06,0.000528296,0.002146069,7.33E-06,0.103900725,1.63E-06,8.16E-06,6.08E-07,3.60E-09,2.86E-10,8.25E-08,3.26E-08,4.71E-10,0.765306733
66,0.066635251,0.068274842,0.062923544,0.443333333,0.104084475,0.069889575,1.994351463,0.011820239,39.02610553,1693.034642,101325,2.842571724,4.42E-05,9.60E-08,0.010827841,0.000751585,0.116418456,7.39E-06,0.000468972,0.002034566,6.53E-06,0.104084475,1.46E-06,8.59E-06,5.20E-07,2.48E-09,2.19E-10,3.43E-08,2.39E-08,2.27E-10,0.765345272
67,0.066657245,0.068274842,0.062929873,0.443333333,0.104240283,0.058380868,1.706894539,0.011825437,32.89208368,1695.961249,101325,2.842571724,3.93E-05,4.21E-08,0.010833658,0.000685317,0.116454395,6.20E-06,0.000418303,0.001931475,5.85E-06,0.104240283,1.32E-06,9.02E-06,4.54E-07,1.83E-09,1.74E-10,1.48E-08,1.85E-08,1.13E-10,0.765374364
68,0.066674325,0.068274842,0.062933477,0.443333333,0.104373634,0.049700104,1.347574565,0.011829593,25.36727496,1698.437256,101325,2.842571724,3.51E-05,1.85E-08,0.010838333,0.00063232,0.116490778,5.24E-06,0.000374887,0.00183658,5.27E-06,0.104373634,1.19E-06,9.43E-06,4.01E-07,1.40E-09,1.42E-10,6.43E-09,1.48E-08,5.68E-11,0.765396756
